qid	label	sex	birth	death	gedcom	wikidata_qid	geni_id
Q45971	Wei Xuanyan	Q153718				Q26208884	6000000075343864015
Q45972	Eupercaria	Q153718			/Eupercaria/		
Q45973	Anna Palaiologina Maliasine	Q153719				Q61054004	
Q45975	Wei Xun	Q153718				Q45420617	6000000075344211903
Q45976	Juan Francisco  Fernandez-Cornejo y Silva	Q153718			Juan Francisco /Fernández-Cornejo y Silva/		
Q45977	Benedetto I Zaccaria	Q153718	+1240-00-00T00:00:00Z	+1307-01-01T00:00:00Z		Q2618802	
Q45979	Wei 	Q153718	+0677-01-01T00:00:00Z	+0692-01-01T00:00:00Z		Q45466608	
Q45980	Juana Micaela  Fernandez-Cornejo y Silva	Q153719			Juana Micaela /Fernández-Cornejo y Silva/		
Q45981	Paleologo Zaccaria	Q153718	+1235-00-00T00:00:00Z	+1314-00-00T00:00:00Z		Q3558563	
Q45983	Cui Fengju	Q153718				Q45420614	
Q45984	Catalina  Fernandez-Cornejo y Silva	Q153719			Catalina /Fernández-Cornejo y Silva/		
Q45985	Nikephoros Tarchaneiotes	Q153718	+1201-00-00T00:00:00Z	+1260-01-01T00:00:00Z		Q285698	
Q45987	Shangguan Yi	Q153718	+0608-01-01T00:00:00Z	+0665-01-04T00:00:00Z		Q836750	
Q45988	Francisco  de Pastrana	Q153718			Francisco /de Pastrana/		
Q45989	Andronikos Tarchaneiotes	Q153718	+1238-00-00T00:00:00Z	+1283-00-00T00:00:00Z		Q9614889	
Q45991	Wu Jizhi	Q153718		+0770-01-01T00:00:00Z		Q45682278	
Q45992	Agustina  Martinez de Pastrana	Q153719			Agustina /Martinez de Pastrana/		
Q45993	Michael Tarchaneiotes	Q153718	+1201-00-00T00:00:00Z	+1284-01-01T00:00:00Z		Q248347	
Q45995	Wei Xuanxi	Q153718				Q26209543	6000000075343656184
Q45996	Bernarda  de Pastrana	Q153719			Bernarda /de Pastrana/		
Q45997	John Tarchaneiotes	Q153718	+1201-00-00T00:00:00Z	+1321-04-00T00:00:00Z		Q285675	
Q45999	Wang Zhidao	Q153718				Q45652120	
Q46000	Pedro  Martinez de Pastrana	Q153718			Pedro /Martinez de Pastrana/		
Q46002	Théodora Tharchaniotissa	Q153719	+1240-00-00T00:00:00Z	+1283-00-00T00:00:00Z		Q112111649	
Q46003	Cui Huang	Q153718		+0675-01-01T00:00:00Z		Q45487135	
Q46004	Pablo  Martinez de Pastrana	Q153718			Pablo /Martinez de Pastrana/		
Q46006	John Doukas	Q153718	+1215-00-00T00:00:00Z	+1240-00-00T00:00:00Z		Q22342986	
Q46007	Cui Luan	Q153718		+0749-01-01T00:00:00Z		Q45487262	
Q46008	Ana  Martinez de Pastrana	Q153719			Ana /Martinez de Pastrana/		
Q46010	Eudokia Angelina	Q153719				Q61973388	
Q46011	Yongmu	Q153719				Q11132631	
Q46012	Maria Ana  Martinez de Pastrana	Q153719			María Ana /Martínez de Pastrana/		
Q46014	Stephen V of Hungary	Q153718	+1239-10-18T00:00:00Z	+1272-08-06T00:00:00Z		Q158038	6000000006727869011
Q46015	Wei Mou	Q153719	+0750-00-00T00:00:00Z	+0809-01-01T00:00:00Z		Q8251356	6000000075343822122
Q46016	Antonia  de Pastrana	Q153719			Antonia /de Pastrana/		
Q46018	Elizabeth the Cuman	Q153719	+1240-01-01T00:00:00Z	+1290-01-01T00:00:00Z		Q265467	6000000002304359012
Q46019	Wei Su	Q153718		+0842-01-01T00:00:00Z		Q45673502	
Q46020	Magdalena  de Valdivieso y Salazar	Q153719			Magdalena /de Valdivieso y Salazar/		
Q46022	Ladislaus IV of Hungary	Q153718	+1262-08-05T00:00:00Z	+1290-07-10T00:00:00Z		Q156147	6000000002322315251
Q46023	Wei Diao	Q153718		+0842-01-01T00:00:00Z		Q45673547	
Q46024	Clara  Valdivieso Valladolid	Q153719			Clara /Valdivieso Valladolid/		
Q46026	Mary of Hungary	Q153719	+1257-01-01T00:00:00Z	+1323-03-25T00:00:00Z		Q614258	6000000001563293216
Q46027	Wei E	Q153718		+0842-01-01T00:00:00Z		Q45673589	
Q46028	Francisco  de Valdivieso y Salazar	Q153718			Francisco /de Valdivieso y Salazar/		
Q46030	Elizabeth of Hungary, Queen of Serbia	Q153719	+1255-00-00T00:00:00Z	+1313-00-00T00:00:00Z		Q687018	
Q46031	Wang Xun	Q153718	+0727-01-01T00:00:00Z	+0767-01-01T00:00:00Z		Q45515724	
Q46032	Casilda  de Valdivieso y Salazar	Q153719			Casilda /de Valdivieso y Salazar/		
Q46034	Catherine of Hungary, Queen of Serbia	Q153719	+1256-00-00T00:00:00Z			Q842650	
Q46035	Wei Xu	Q153718				Q26209473	6000000075344231894
Q46037	Juan  de Valdivieso y Vadillo	Q153718			Juan /de Valdivieso y Vadillo/		
Q46038	William VII, Marquess of Montferrat	Q153718				Q579846	6000000002444013586
Q46039	Yang Jiaben	Q153718				Q45419239	6000000075338011939
Q46041	Bernardino  Albarracin Diez Zambrano	Q153718			Bernardino /Albarracin Diez Zambrano/		
Q46042	Beatrice of Castile, Marchioness of Montferrat	Q153719	+1254-12-06T00:00:00Z	+1286-00-00T00:00:00Z		Q3637283	
Q46043	Li Yanchong	Q153718				Q24834450	
Q46045	Bernardo  Ruiz de los Llanos y Albarracin	Q153718			Bernardo /Ruiz de los Llanos y Albarracín/		
Q46046	Margaret of Montferrat	Q153719				Q5997136	
Q46047	Yang Yue	Q153718		+0808-01-01T00:00:00Z		Q45419279	6000000075338185821
Q46049	Juana Crisostoma  Ruiz de los Llanos Albarracin	Q153719			Juana Crisóstoma /Ruiz de los Llanos Albarracín/		
Q46050	John I, Marquess of Montferrat	Q153718	+1277-01-01T00:00:00Z	+1305-01-09T00:00:00Z		Q2252319	
Q46051	Dou Dan	Q153718	+0580-01-01T00:00:00Z			Q10454303	6000000075368353862
Q46053	Maria Josefa  Ruiz De Llanos Albarracin	Q153719			Maria Josefa /Ruiz De Llanos Albarracín/		
Q46054	Asporça Hatun	Q153719		+1362-00-00T00:00:00Z		Q6002551	
Q46055	Dou Xihuan	Q153718		+0754-01-01T00:00:00Z		Q45420383	6000000075368910833
Q46057	Diego  Ruiz De Llanos Albarracin	Q153718			Diego /Ruiz De Llanos Albarracín/		
Q46058	Rita of Armenia	Q153719	+1278-01-11T00:00:00Z	+1333-07-00T00:00:00Z		Q2579326	361088850870011645
Q46059	Dou Xiqiu	Q153718	+0669-01-01T00:00:00Z	+0739-01-01T00:00:00Z		Q45420733	6000000075369021833
Q46061	Alonso  Ruiz De Llanos Albarracin	Q153718			Alonso /Ruiz De Llanos Albarracín/		
Q46062	Theodora Palaiologina	Q153719	+1300-00-00T00:00:00Z	+1400-00-00T00:00:00Z		Q3623041	
Q46063	Dou Xijian	Q153718	+0664-01-01T00:00:00Z	+0717-01-01T00:00:00Z		Q45491571	
Q46065	Alexo  Ruiz De Llanos Albarracin	Q153718			Alexo /Ruiz De Llanos Albarracín/		
Q46066	Andronikos III Palaiologos	Q153718	+1297-03-25T00:00:00Z	+1341-06-15T00:00:00Z		Q37063	361088998770012651
Q46067	Dou Shi	Q153718				Q65805358	
Q46069	Francisco  Ruiz De Llanos Albarracin	Q153718			Francisco /Ruiz De Llanos Albarracín/		
Q46070	Anna Palaiologina	Q153719	+1201-00-00T00:00:00Z	+1321-00-00T00:00:00Z		Q21003760	
Q46071	庞同善	Q153718				Q109347473	6000000143818134873
Q46073	Pedro  Ocanto Albarrazin	Q153718			Pedro /Ocanto Albarrazin/		
Q46074	Manuel Palaiologos	Q153718	+1297-00-00T00:00:00Z	+1320-09-00T00:00:00Z		Q22342963	
Q46075	Yang Zhiqing	Q153718				Q24833531	6000000075338303829
Q46077	Rosa  Albarracin - Vazquez de Molina	Q153719			Rosa /Albarracin - Vazquez de Molina/		
Q46078	Argentina Spinola	Q153719	+1294-00-00T00:00:00Z			Q61972627	
Q46079	杨妃	Q153719				Q28413701	
Q46081	Antonio  Albarracin	Q153718			Antonio /Albarracin/		
Q46082	Yolande Palaeologina of Montferrat	Q153719	+1318-00-00T00:00:00Z	+1342-12-24T00:00:00Z		Q4013809	6000000000196938133
Q46083	Wu Youzhi	Q153718		+0705-01-01T00:00:00Z		Q45681409	
Q46085	Ana  Carvajal y Aguirre	Q153719			Ana /Carvajal y Aguirre/		
Q46086	John II, Marquess of Montferrat	Q153718	+1321-02-05T00:00:00Z	+1372-03-19T00:00:00Z		Q1070853	
Q46087	Yang Xuanyan	Q153718		+0732-01-01T00:00:00Z		Q45443157	6000000075344341887
Q46089	Ventura  Carvajal y Aguirre	Q153718			Ventura /Carvajal y Aguirre/		
Q46090	Stefan Milutin	Q153718	+1253-01-01T00:00:00Z	+1321-11-12T00:00:00Z		Q319597	
Q46091	Yang, Lady of Han state	Q153719				Q28408974	
Q46093	Maria  Aguirre y Calvo de Mendoza	Q153719			Maria /Aguirre y Calvo de Mendoza/		
Q46094	Irene Choumnaina	Q153719	+1292-01-01T00:00:00Z	+1355-00-00T00:00:00Z		Q3154641	
Q46095	Guoguo	Q153719		+0756-00-00T00:00:00Z		Q11293996	
Q46097	Francisco  de Aguirre y Calvo de Mendoza	Q153718			Francisco /de Aguirre y Calvo de Mendoza/		
Q46098	Irene Palaiologina	Q153719	+1400-01-01T00:00:00Z	+1400-01-01T00:00:00Z		Q441850	
Q46099	Lady Qinguo	Q153719				Q97183956	
Q46101	Juan  de Aguirre Calvo de Mendoza	Q153718			Juan /de Aguirre Calvo de Mendoza/		
Q46102	Eudoxie Mouzalon Paleologue	Q153719				Q60923089	
Q46103	Wang Renjiao	Q153718	+0651-01-01T00:00:00Z	+0719-01-01T00:00:00Z		Q15912695	
Q46105	Catalina  Aguirre Calvo de Mendoza	Q153719			Catalina /Aguirre Calvo de Mendoza/		
Q46106	Evdokiya Neokaisaretissa	Q153719				Q61330014	
Q46108	Li Yan	Q153718	+0725-01-01T00:00:00Z	+0765-01-01T00:00:00Z		Q45515217	
Q46109	Simona  de Aguirre y Calvo de Mendoza	Q153719			Simona /de Aguirre y Calvo de Mendoza/		
Q46110	Michail Katharos Paleologos	Q153718				Q59773164	
Q46112	Li Shen	Q153718		+0798-01-01T00:00:00Z		Q45538034	6000000074767468972
Q46113	Ventura  de Aguirre y Calvo Mendoza	Q153718			Ventura /de Aguirre y Calvo Mendoza/		
Q46114	Evdokiya Paleologinya Dzhamblakississa	Q153719				Q61328617	
Q46116	Li Chun	Q153718		+0798-01-01T00:00:00Z		Q45538100	6000000074767054266
Q46117	Jacinto  de Aguirre y Calvo Mendoza	Q153718			Jacinto /de Aguirre y Calvo Mendoza/		
Q46118	John II Doukas of Thessaly	Q153718	+1250-00-00T00:00:00Z	+1318-01-01T00:00:00Z		Q574704	
Q46120	Li Jing	Q153718		+0798-01-01T00:00:00Z		Q45538161	6000000074767682828
Q46121	Andres  de Aguirre y Calvo Mendoza	Q153718			Andrés /de Aguirre y Calvo Mendoza/		
Q46122	NN	Q153719				Q96241086	
Q46124	Li Bei	Q153718		+0798-01-01T00:00:00Z		Q45538226	6000000074766892459
Q46125	Ana  Arias Rengel y Aguirre	Q153719			Ana /Arias Rengel y Aguirre/		
Q46126	Eirene Palaiologina	Q153719				Q129093551	
Q46128	Li Lun	Q153718		+0798-01-01T00:00:00Z		Q45538288	6000000074767580939
Q46129	Pedro  Arias Rengel y Aguirre	Q153718			Pedro /Arias Rengel y Aguirre/		
Q46130	Mitso Asen of Bulgaria	Q153718	+1300-01-01T00:00:00Z	+1277-00-00T00:00:00Z		Q715486	
Q46132	Wei Shi	Q153719	+0750-00-00T00:00:00Z	+0757-01-01T00:00:00Z		Q15924790	
Q46133	Lazaro  Arias Rengel y Aguirre	Q153718			Lázaro /Arias Rengel y Aguirre/		
Q46134	Maria Asenina of Bulgaria	Q153719				Q435990	
Q46136	Empress Zhang	Q153719	+0701-01-01T00:00:00Z	+0762-05-16T00:00:00Z		Q5374656	
Q46137	Eupercaria	Q153718			/Eupercaria/		
Q46138	Kira Maria Asenina of Bulgaria	Q153719	+1300-00-00T00:00:00Z			Q574542	
Q46140	Wu Shi	Q153719	+0713-01-01T00:00:00Z	+0730-01-01T00:00:00Z		Q8254970	
Q46141	Juan  Arias Rengel y Aguirre	Q153718			Juan /Arias Rengel y Aguirre/		
Q46143	Manuel Komnenos Raoul Asanes	Q153718	+1400-00-00T00:00:00Z	+1355-00-00T00:00:00Z		Q10324067	
Q46144	Li Tan	Q153718	+0701-01-01T00:00:00Z	+0757-00-00T00:00:00Z		Q6539114	6000000074751000835
Q46145	Josefa  Arias Rengel y Aguirre	Q153719			Josefa /Arias Rengel y Aguirre/		
Q46147	Johannes Asanes	Q153718	+1400-00-00T00:00:00Z			Q83276398	
Q46148	Emperor Daizong of Tang	Q153718	+0727-01-09T00:00:00Z	+0779-05-23T00:00:00Z		Q9753	6000000010801428651
Q46149	Pedro Esteban  Alonso de la Cruz	Q153718			Pedro Esteban /Alonso de la Cruz/		
Q46151	Irene Asanina	Q153719	+1301-00-00T00:00:00Z	+1354-00-00T00:00:00Z		Q2574542	
Q46152	Li Zhao	Q153718	+0753-01-01T00:00:00Z	+0760-08-11T00:00:00Z		Q11095326	
Q46153	Teresa  Enriquez de Almansa	Q153719			Teresa /Enríquez de Almansa/		
Q46155	Ferran Jimenez de Arenos	Q153718				Q122216615	
Q46156	Li Bi	Q153718				Q10332402	
Q46157	Ana  Enriquez de Almansa	Q153719			Ana /Enríquez de Almansa/		
Q46159	Manuel Tagaris	Q153718	+1201-00-00T00:00:00Z	+1301-01-01T00:00:00Z		Q17023203	
Q46160	Li Dong	Q153718	+0757-01-01T00:00:00Z			Q10332507	
Q46161	Miguel  Condorcanqui Usquiconsa	Q153718			Miguel /Condorcanqui Usquiconsa/		
Q46163	Roger de Flor	Q153718	+1267-01-01T00:00:00Z	+1305-04-30T00:00:00Z		Q436817	
Q46164	Li Ting	Q153718	+0750-00-00T00:00:00Z			Q4499246	6000000074750591892
Q46165	Marcos  Condorcanqui Usquiconsa	Q153718			Marcos /Condorcanqui Usquiconsa/		
Q46167	Manuel I of Trebizond	Q153718	+1218-01-01T00:00:00Z	+1263-03-01T00:00:00Z		Q366036	6000000003827561325
Q46168	Li Xi	Q153718	+0750-00-00T00:00:00Z	+0762-00-00T00:00:00Z		Q11095360	6000000074750858951
Q46169	Micaela  Condorcanqui Usquiconsa	Q153719			Micaela /Condorcanqui Usquiconsa/		
Q46171	Irene Syrikaina	Q153719	+1201-00-00T00:00:00Z	+1263-03-00T00:00:00Z		Q6069268	
Q46172	Li Zhui	Q153718	+0750-00-00T00:00:00Z	+0797-01-01T00:00:00Z		Q11095377	6000000074750826956
Q46173	Antonia  Condorcanqui Usquiconsa	Q153719			Antonia /Condorcanqui Usquiconsa/		
Q46175	George, Emperor of Trebizond	Q153718	+1255-00-00T00:00:00Z			Q452001	
Q46176	Li Jin	Q153718	+0750-00-00T00:00:00Z	+0783-11-02T00:00:00Z		Q11095395	6000000074750859969
Q46177	Diego  Choquehuanca Huaco Tupac Inca Puaka.	Q153718			Diego /Choquehuanca Huaco Tupac Inca Puaka./		
Q46179	Andronikos II of Trebizond	Q153718	+1240-01-01T00:00:00Z	+1266-00-00T00:00:00Z		Q452010	6000000008115021475
Q46180	Li Xi	Q153718				Q10332623	
Q46181	Jose Francisco  Ramos Titu Atauchi y Obando	Q153718			José Francisco /Ramos Titu Atauchi y Obando/		
Q46183	Theodora of Trebizond	Q153719	+1253-01-01T00:00:00Z	+1285-00-00T00:00:00Z		Q257804	
Q46184	Li Guang	Q153718	+0750-00-00T00:00:00Z	+0791-02-15T00:00:00Z		Q11095397	6000000074750325380
Q46185	Maria  Ramos Titu Atauchi y Obando	Q153719			María /Ramos Titu Atauchi y Obando/		
Q46187	Acropolitissa	Q153719				Q4676425	
Q46188	Li Xian	Q153718	+0750-00-00T00:00:00Z	+0797-01-01T00:00:00Z		Q11095399	6000000074750830955
Q46189	Jacome  Perezlindo	Q153718			Jacome /Perezlindo/		
Q46191	John III of Trebizond	Q153718	+1321-01-01T00:00:00Z	+1362-03-00T00:00:00Z		Q729502	
Q46192	Li Rong	Q153718				Q11097918	
Q46193	Maria  Perez Lindo	Q153719			María /Perez Lindo/		
Q46195	Jiajak Jaqeli	Q153719	+1283-00-00T00:00:00Z	+1320-00-00T00:00:00Z		Q6191429	
Q46196	Hezheng Gongzhu	Q153719	+0728-00-00T00:00:00Z	+0764-07-28T00:00:00Z		Q10921565	6000000074767605860
Q46197	Petrona  Perez Lindo	Q153719			Petrona /Perez Lindo/		
Q46199	Basil of Trebizond	Q153718	+1315-00-00T00:00:00Z	+1340-04-06T00:00:00Z		Q472224	
Q46200	Li Shi	Q153719		+0797-01-01T00:00:00Z		Q10952238	6000000074750756050
Q46201	Ana  Perez Lindo	Q153719			Ana /Perez Lindo/		
Q46203	Andronikos III of Trebizond	Q153718	+1310-00-00T00:00:00Z	+1332-01-08T00:00:00Z		Q365659	6000000008384003915
Q46204	Yonghe	Q153719				Q11131308	
Q46205	Joaquin  Perez Lindo	Q153718			Joaquín /Perez Lindo/		
Q46207	Anna of Trebizond	Q153719	+1300-00-00T00:00:00Z	+1342-09-03T00:00:00Z		Q439701	
Q46208	Li Shu	Q153719	+0733-01-01T00:00:00Z	+0807-01-01T00:00:00Z		Q16260668	6000000074750415954
Q46209	Juan  Perez Lindo	Q153718			Juan /Perez Lindo/		
Q46211	Michael Azachutlu Comnenos	Q153718		+1330-05-00T00:00:00Z		Q75571140	
Q46212	Li Mou	Q153719	+0728-01-01T00:00:00Z	+0797-01-01T00:00:00Z		Q15954845	6000000074750788964
Q46213	Josefa  Perez Lindo	Q153719			Josefa /Perez Lindo/		
Q46215	Georgios Achpugas Comnenos	Q153718		+1330-05-00T00:00:00Z		Q75571142	
Q46216	Li Shi	Q153719	+0750-00-00T00:00:00Z	+0797-01-01T00:00:00Z		Q15914778	6000000074750951895
Q46217	Jeronima  Perez Lindo	Q153719			Jerónima /Perez Lindo/		
Q46219	Eudokia Comnene	Q153719				Q75571143	
Q46220	Li Shi	Q153719	+0729-01-01T00:00:00Z	+0786-01-01T00:00:00Z		Q15938364	
Q46221	Clemente  de Alarcon	Q153718			Clemente /de Alarcón/		
Q46223	Elena Terter	Q153719				Q12279667	
Q46224	Li Sui	Q153718	+0750-01-01T00:00:00Z	+0783-01-01T00:00:00Z		Q11095388	6000000074750388230
Q46225	Martin  de Alarcon	Q153718			Martín /de Alarcón/		
Q46227	Michael II Komnenos Doukas	Q153718	+1205-01-01T00:00:00Z	+1268-00-00T00:00:00Z		Q729407	6000000002240804430
Q46228	Li Shi	Q153719		+0797-01-01T00:00:00Z		Q65809593	6000000074750424242
Q46229	Ana  de Alarcon	Q153719			Ana /de Alarcón/		
Q46231	Theodora of Arta	Q153719	+1210-00-00T00:00:00Z	+1280-00-00T00:00:00Z		Q437562	
Q46232	Li Shi	Q153719		+0797-01-01T00:00:00Z		Q65809768	6000000074750988833
Q46233	Ursula  Fernandez	Q153719			Ursula /Fernandez/		
Q46235	Anna Komnene Doukaina	Q153719	+1201-00-00T00:00:00Z	+1286-01-04T00:00:00Z		Q16206658	
Q46236	Li Zhuan	Q153718		+0798-01-01T00:00:00Z		Q45538415	6000000074767549911
Q46237	Antonio  Gonzalez de Velazco	Q153718			Antonio /González de Velazco/		
Q46239	Helena Angelina Ducaina	Q153719	+1242-01-01T00:00:00Z	+1271-03-14T00:00:00Z		Q269904	6000000003243441459
Q46240	Li Qiao	Q153718		+0798-01-01T00:00:00Z		Q45538478	6000000074767694831
Q46241	Maria  Gonzalez de Velazco	Q153719			Maria /González de Velazco/		
Q46243	John I Doukas of Thessaly	Q153718	+1240-00-00T00:00:00Z			Q628798	
Q46244	Li Jun	Q153718		+0798-01-01T00:00:00Z		Q45538541	6000000074767566920
Q46245	Ana  Gonzalez de Velazco	Q153719			Ana /González de Velazco/		
Q46247	Nikephoros I Komnenos Doukas	Q153718	+1240-01-01T00:00:00Z	+1297-01-01T00:00:00Z		Q889914	6000000002240804240
Q46248	Li An	Q153718		+0798-01-01T00:00:00Z		Q45538604	6000000074767550941
Q46249	Nicolasa  de Bocanegra Villagra	Q153719			Nicolasa /de Bocanegra Villagra/		
Q46251	John Doukas	Q153718	+1250-00-00T00:00:00Z	+1280-01-01T00:00:00Z		Q21055295	
Q46252	Li Wei	Q153718		+0798-01-01T00:00:00Z		Q45538668	6000000074767404140
Q46253	Esteban  Bocanegra Mendoza	Q153718			Esteban /Bocanegra Mendoza/		
Q46255	Ana Terter	Q153719	+1300-00-00T00:00:00Z			Q574544	
Q46256	Li Liao	Q153718		+0798-01-01T00:00:00Z		Q45538732	6000000074767546911
Q46257	Antonio  Mendoza Bocanegra	Q153718			Antonio /Mendoza Bocanegra/		
Q46259	Anna Palaiologina	Q153719	+1400-00-00T00:00:00Z			Q20499108	
Q46260	Li Xia	Q153718		+0798-01-01T00:00:00Z		Q45538796	6000000074767582899
Q46261	Lesothosaurus	Q153718			/Lesothosaurus/		
Q46263	John Raoul Petraliphas	Q153718		+1274-00-00T00:00:00Z		Q498444	
Q46264	Li Ren	Q153718		+0798-01-01T00:00:00Z		Q45538859	6000000074767563958
Q46265	Josefa  Bocanegra Mendoza	Q153719			Josefa /Bocanegra Mendoza/		
Q46267	Anne Raoulaina	Q153719				Q61283831	
Q46268	Li Ai	Q153718		+0798-01-01T00:00:00Z		Q45538923	6000000074767663846
Q46269	Agustina  Mendoza Bocanegra	Q153719			Agustina /Mendoza Bocanegra/		
Q46271	Irene	Q153719				Q60928131	
Q46272	Li Shi	Q153719	+0735-01-01T00:00:00Z	+0752-01-01T00:00:00Z		Q65803050	
Q46273	Maria  Mendoza Bocanegra	Q153719			María /Mendoza Bocanegra/		
Q46275	Maria Palaiologina	Q153719	+1350-00-00T00:00:00Z	+1355-04-07T00:00:00Z		Q3657438	
Q46276	Li Fu	Q153718		+0798-01-01T00:00:00Z		Q45539116	6000000074767424094
Q46278	Diego  Valdivia Reinoso y Velez de Guevara	Q153718			Diego /Valdivia Reinoso y Vélez de Guevara/		
Q46279	[?] Paleoleg	Q153718		+1332-00-00T00:00:00Z		Q60925781	
Q46280	Li Xie	Q153718		+0798-01-01T00:00:00Z		Q45539179	6000000074767308107
Q46281	Gonzalo  Nieto y Martinez de Quintanilla	Q153718			Gonzalo /Nieto y Martínez de Quintanilla/		
Q46283	Buraq Hajib	Q153718	+1150-00-00T00:00:00Z	+1235-00-00T00:00:00Z		Q3788435	
Q46284	Li Qian	Q153718		+0798-01-01T00:00:00Z		Q45539242	6000000074766619670
Q46285	Catalina  Nieto y Martinez de Quintanilla	Q153719			Catalina /Nieto y Martinez de Quintanilla/		
Q46288	Li Yuan	Q153718		+0798-01-01T00:00:00Z		Q45539306	6000000074767677852
Q46289	Josefa  Nieto y Martinez de Quintanilla	Q153719			Josefa /Nieto y Martinez de Quintanilla/		
Q46291	Dilshad Khatun	Q153719	+1250-00-00T00:00:00Z	+1352-01-01T00:00:00Z		Q3021514	
Q46292	Li Tui	Q153718		+0798-01-01T00:00:00Z		Q45539371	6000000074767312057
Q46293	Teodora  Nieto Martinez de Quintanilla	Q153719			Teodora /Nieto Martínez de Quintanilla/		
Q46295	Bagdad Katun	Q153719		+1335-11-16T00:00:00Z		Q1076240	
Q46296	Li Pei	Q153718		+0798-01-01T00:00:00Z		Q45539435	6000000074767725831
Q46297	Maria Josepha  de Recabarren y Quintanilla	Q153719			María Josepha /de Recabarren y Quintanilla/		
Q46299	Chupan	Q153718	+1262-00-00T00:00:00Z	+1327-11-01T00:00:00Z		Q471985	
Q46300	Li Xiang	Q153718		+0798-01-01T00:00:00Z		Q45539499	6000000074767212177
Q46301	Bernardina Clotilde Josepha  de Recavarren	Q153719			Bernardina Clotilde Josepha /de Recavarren/		
Q46303	Arpa Ke'un	Q153718	+1300-00-00T00:00:00Z	+1336-05-15T00:00:00Z		Q698603	
Q46304	Li Ying	Q153718		+0798-01-01T00:00:00Z		Q45539688	6000000074767515969
Q46305	Ornithischia	Q153718			/†Ornithischia/		
Q46307	Surgan	Q153718				Q11950557	
Q46308	Li Shen	Q153718		+0798-01-01T00:00:00Z		Q45539752	6000000074767646891
Q46309	Pascual Alberto  de Recabarren y Quintanilla	Q153718			Pascual Alberto /de Recabarren y Quintanilla/		
Q46311	David VII of Georgia	Q153718	+1215-01-01T00:00:00Z	+1270-01-01T00:00:00Z		Q887093	
Q46312	Li Lian	Q153718		+0798-01-01T00:00:00Z		Q45539815	6000000074767549957
Q46313	Joseph Agustin Manuel  de Recabarren y Quintanilla	Q153718			Joseph Agustín Manuel /de Recabarren y Quintanilla/		
Q46315	Gvantsa Kakhaberidze	Q153719		+1263-00-00T00:00:00Z		Q5623203	
Q46316	Li Gong	Q153718		+0798-01-01T00:00:00Z		Q45539879	6000000074767242126
Q46317	Pedro  de Recavarren	Q153718			Pedro /de Recavarren/		
Q46319	Natela Jaqeli	Q153719		+1289-00-00T00:00:00Z		Q84022073	
Q46320	Li Shen	Q153718		+0798-01-01T00:00:00Z		Q45540005	6000000074767577897
Q46321	Jose Felix Mariano  de Recabarren y Quintanilla	Q153718			José Félix Mariano /de Recabarren y Quintanilla/		
Q46323	Solghar	Q153719				Q84072595	
Q46324	Li Zhuan	Q153718		+0798-01-01T00:00:00Z		Q45540065	6000000074767578990
Q46325	Gregoria Antonia Josefa  Recabarren y Quintanilla	Q153719			Gregoria Antonia Josefa /Recabarren y Quintanilla/		
Q46327	Mamia Bagration	Q153718		+1314-00-00T00:00:00Z		Q3284984	
Q46328	Li Xian	Q153718		+0798-01-01T00:00:00Z		Q45540130	6000000074767755823
Q46329	Juana de Dios Josepha  de Recabarren y Quintanilla	Q153719			Juana de Dios Josepha /de Recabarren y Quintanilla/		
Q46331	Bahadur Bagrationi	Q153718				Q2879243	
Q46332	Li Zun	Q153718		+0798-01-01T00:00:00Z		Q45540193	6000000074767762831
Q46333	Maria de Guadalupe Josepha  de Recabarren y Quintanilla	Q153719			María de Guadalupe Josepha /de Recabarren y Quintanilla/		
Q46335	Iadgar Bagration	Q153718	+1250-00-00T00:00:00Z			Q3147187	
Q46336	Li Shi	Q153719	+0749-01-01T00:00:00Z	+0808-01-01T00:00:00Z		Q65803904	6000000074767749833
Q46337	Victorino Joseph  de Recabarren y Quintanilla	Q153718			Victorino Joseph /de Recabarren y Quintanilla/		
Q46339	Lasha Bagration	Q153718				Q56735397	
Q46340	Li ?	Q153718		+0798-01-01T00:00:00Z		Q45540318	6000000074766791587
Q46341	Maria Marcelina de Guadalupe Josepha  de Recabarren y Quintanilla	Q153719			María Marcelina de Guadalupe Josepha /de Recabarren y Quintanilla/		
Q46343	Rusudan Bagration	Q153719				Q56735448	
Q46344	Li Zan	Q153718		+0798-01-01T00:00:00Z		Q45540384	6000000074767761827
